Sujeto,Id,Tipo de señales,Exactitud,Forward,Backward,Left,Right,Up,Down,Rest,loss,accuracy,categorical_accuracy,categorical_crossentropy
7,008,EMG,54.43349480628967,0.4232558139534884,0.49441340782122906,0.9506172839506173,0.44,0.5568181818181818,0.4885844748858447,0.6925373134328359,1.1800051927566528,0.5443349480628967,0.5443349480628967,1.1800051927566528
7,008,EEG,18.9039409160614,0.14285714285714285,0.1452991452991453,0.18518518518518517,0.14596670934699105,0.2376237623762376,0.18446601941747573,0.2877094972067039,1.9277172088623047,0.189039409160614,0.189039409160614,1.9277172088623047
7,008,Combinación,53.69458128078818,0.49271137026239065,0.4715447154471545,0.8888888888888888,0.40425531914893614,0.5329949238578681,0.4449760765550239,0.6287262872628726
11,008,EMG,53.69458198547363,0.40816326530612246,0.4434782608695652,0.889763779527559,0.6209677419354839,0.8333333333333334,0.3969465648854962,0.6020761245674741,1.2085933685302734,0.5369458198547363,0.5369458198547363,1.2085933685302734
11,008,EEG,20.853859186172485,0.17805755395683454,0.17307692307692307,0.2033898305084746,0.0,0.23809523809523808,0.1360544217687075,0.3064516129032258,1.9467382431030273,0.20853859186172485,0.20853859186172485,1.9467382431030273
11,008,Combinación,51.55993431855501,0.3673469387755102,0.4358974358974359,0.8692307692307693,0.86,0.5,0.4297520661157025,0.5523809523809524
13,008,EMG,51.97044610977173,0.2826086956521739,0.5758354755784062,0.7074074074074074,0.37777777777777777,0.84,0.3712121212121212,0.77431906614786,1.3729530572891235,0.5197044610977173,0.5197044610977173,1.3729530572891235
13,008,EEG,14.408867061138153,0.0,0.14427860696517414,0.0,0.0,0.0,0.0,1.0,2.269343137741089,0.14408867061138153,0.14408867061138153,2.269343137741089
13,008,Combinación,50.0,0.26666666666666666,0.5114155251141552,0.6928571428571428,0.3888888888888889,0.7692307692307693,0.33858267716535434,0.8
21,008,EMG,37.561577558517456,0.19607843137254902,0.4288939051918736,0.0,0.3076923076923077,0.2988505747126437,0.21204819277108433,0.5617433414043583,1.5958459377288818,0.37561577558517456,0.37561577558517456,1.5958459377288818
21,008,EEG,23.02955687046051,0.1144578313253012,0.15789473684210525,0.07258064516129033,0.17535545023696683,0.25950413223140495,0.12972972972972974,0.7162162162162162,1.8611876964569092,0.2302955687046051,0.2302955687046051,1.8611876964569092
21,008,Combinación,37.19211822660098,0.1111111111111111,0.4444444444444444,0.35714285714285715,0.24561403508771928,0.2582278481012658,0.23595505617977527,0.5178571428571429
25,008,EMG,39.83990252017975,0.32142857142857145,0.27698309492847856,0.4879032258064516,0.5833333333333334,0.265625,0.82,0.5260770975056689,1.5659258365631104,0.3983990252017975,0.3983990252017975,1.5659258365631104
25,008,EEG,25.55418610572815,0.4375,0.22666666666666666,0.5,0.2109375,0.15625,0.15225563909774437,0.776536312849162,1.8040844202041626,0.2555418610572815,0.2555418610572815,1.8040844202041626
25,008,Combinación,38.54679802955665,0.2692307692307692,0.2758152173913043,0.5843373493975904,0.875,0.27007299270072993,0.7818181818181819,0.46774193548387094
2,009,EEG,23.773173987865448,0.18461538461538463,0.21739130434782608,0.0,0.16,0.16666666666666666,0.16,0.5633802816901409,1.8474336862564087,0.23773173987865448,0.23773173987865448,1.8474336862564087
7,009,EEG,15.394088625907898,0.15599095704596835,0.2,0.0,0.030303030303030304,0.10126582278481013,0.1125,0.5128205128205128,1.9879236221313477,0.15394088625907898,0.15394088625907898,1.9879236221313477
11,009,EEG,19.86863762140274,0.19230769230769232,0.21052631578947367,0.2222222222222222,0.2894736842105263,0.2,0.14464534075104313,0.365,1.935573935508728,0.1986863762140274,0.1986863762140274,1.935573935508728
13,009,EEG,14.963054656982422,0.14392059553349876,0.0,0.0,0.0,0.0,0.0,1.0,1.9511126279830933,0.14963054656982422,0.14963054656982422,1.9511126279830933
21,009,EEG,29.31034564971924,0.17391304347826086,0.0,0.0,0.3142857142857143,0.20819112627986347,0.19680851063829788,0.6468531468531469,1.7706338167190552,0.2931034564971924,0.2931034564971924,1.7706338167190552
25,009,EEG,22.66009896993637,0.2653061224489796,0.16546762589928057,0.4375,0.12345679012345678,0.1111111111111111,0.12890625,0.37988826815642457,1.7605260610580444,0.2266009896993637,0.2266009896993637,1.7605260610580444
2,010,EEG,20.610687136650085,0.17667844522968199,0.0,0.0,0.0,0.0,0.15,0.6811594202898551,1.902317762374878,0.20610687136650085,0.20610687136650085,1.902317762374878
7,010,EEG,18.5960590839386,0.1551155115511551,0.0,0.0,0.0,0.18181818181818182,0.17222222222222222,0.3698630136986301,1.974417805671692,0.185960590839386,0.185960590839386,1.974417805671692
11,010,EEG,16.009852290153503,0.09375,0.4444444444444444,0.0,0.1,0.0,0.09863013698630137,0.1905972045743329,2.0301876068115234,0.16009852290153503,0.16009852290153503,2.0301876068115234
13,010,EEG,14.47044312953949,0.0,0.0,0.1432983323038913,0.0,0.0,0.0,1.0,2.0118134021759033,0.1447044312953949,0.1447044312953949,2.0118134021759033
21,010,EEG,21.736453473567963,0.14906832298136646,0.0,0.0,0.0,0.23809523809523808,0.12962962962962962,0.3954659949622166,1.8494229316711426,0.21736453473567963,0.21736453473567963,1.8494229316711426
25,010,EEG,23.21428507566452,0.3203463203463203,0.13513513513513514,0.19128787878787878,0.0,0.14285714285714285,0.12,0.24307304785894207,1.9304099082946777,0.2321428507566452,0.2321428507566452,1.9304099082946777
2,011,EEG,22.589285671710968,0.1921921921921922,0.0,0.0,0.1561822125813449,0.0,0.2696629213483146,0.7758620689655172,1.904476523399353,0.22589285671710968,0.22589285671710968,1.904476523399353
7,011,EEG,18.66995096206665,0.17495711835334476,0.5,0.3333333333333333,0.0,0.21678321678321677,0.16905901116427433,0.49295774647887325,2.0305185317993164,0.1866995096206665,0.1866995096206665,2.0305185317993164
11,011,EEG,23.522166907787323,0.21965317919075145,0.30392156862745096,0.11764705882352941,0.125,0.15053763440860216,0.15843023255813954,0.4013377926421405,1.8628662824630737,0.23522166907787323,0.23522166907787323,1.8628662824630737
13,011,EEG,14.778324961662292,0.0,0.0,0.14507253626813407,0.0,0.0,0.0,1.0,1.9562978744506836,0.14778324961662292,0.14778324961662292,1.9562978744506836
21,011,EEG,27.290639281272888,0.38461538461538464,0.16666666666666666,0.16666666666666666,0.174390243902439,0.2968421052631579,0.19090909090909092,0.75,1.7970974445343018,0.2729063928127289,0.2729063928127289,1.7970974445343018
25,011,EEG,25.615763664245605,0.21636363636363637,0.16475095785440613,0.21875,0.17543859649122806,0.07894736842105263,0.10975609756097561,0.43015521064301554,1.772557020187378,0.25615763664245605,0.25615763664245605,1.772557020187378
2,012,EEG,13.546797633171082,0.07964601769911504,0.21052631578947367,0.07446808510638298,0.11940298507462686,0.12585034013605442,0.0,0.8378378378378378,2.0036065578460693,0.13546797633171082,0.13546797633171082,2.0036065578460693
7,012,EEG,19.0476194024086,0.17423312883435582,0.3125,0.0,0.13333333333333333,0.20774647887323944,0.24444444444444444,0.3611111111111111,2.058101177215576,0.190476194024086,0.190476194024086,2.058101177215576
11,012,EEG,18.3087021112442,0.0425531914893617,0.14965986394557823,0.3,0.0,0.0,0.17088607594936708,0.2182410423452769,2.029413938522339,0.18308702111244202,0.18308702111244202,2.029413938522339
13,012,EEG,14.28571492433548,0.034482758620689655,0.17301038062283736,0.0759493670886076,0.0,0.125,0.0,0.0,2.2680187225341797,0.1428571492433548,0.1428571492433548,2.2680187225341797
21,012,EEG,22.331690788269043,0.24390243902439024,0.2857142857142857,0.10256410256410256,0.24342105263157895,0.1699561403508772,0.0,1.0,2.0428006649017334,0.22331690788269043,0.22331690788269043,2.0428006649017334
25,012,EEG,26.23152732849121,0.21033210332103322,0.4,0.24475524475524477,0.10256410256410256,0.09243697478991597,0.125,0.6893203883495146,1.8305991888046265,0.2623152732849121,0.2623152732849121,1.8305991888046265
2,013,EMG,43.5960590839386,0.5135135135135135,0.7777777777777778,0.9565217391304348,0.22587719298245615,0.0,0.6434782608695652,0.8148148148148148,1.41428804397583,0.435960590839386,0.435960590839386,1.41428804397583
2,013,EEG,19.211822748184204,0.17857142857142858,0.1388888888888889,0.07692307692307693,0.12030075187969924,0.19285714285714287,0.02631578947368421,1.0,1.996914267539978,0.19211822748184204,0.19211822748184204,1.996914267539978
2,013,Combinación,40.76354679802955,0.43478260869565216,0.5714285714285714,0.9523809523809523,0.2240566037735849,0.26153846153846155,0.638095238095238,0.75
7,013,EMG,62.31527328491211,0.7239583333333334,0.46348314606741575,0.8837209302325582,0.35714285714285715,0.6928104575163399,0.4409448818897638,0.7044534412955465,1.03196382522583,0.6231527328491211,0.6231527328491211,1.03196382522583
7,013,EEG,21.75697833299637,0.190176322418136,0.22388059701492538,0.0,0.0,0.2768361581920904,0.16853932584269662,0.4430379746835443,2.06204891204834,0.21756978332996368,0.21756978332996368,2.06204891204834
7,013,Combinación,58.78489326765188,0.5475285171102662,0.49050632911392406,0.900990099009901,0.0,0.664179104477612,0.4315068493150685,0.6904761904761905
11,013,EMG,51.23152732849121,0.47115384615384615,0.7126436781609196,0.7903225806451613,0.3901098901098901,0.0,0.3352272727272727,0.4393939393939394,1.311651587486267,0.5123152732849121,0.5123152732849121,1.311651587486267
11,013,EEG,22.2495898604393,0.16049382716049382,0.19574468085106383,0.15053763440860216,0.2,0.3157894736842105,0.16770186335403728,0.2958963282937365,1.942393183708191,0.222495898604393,0.222495898604393,1.942393183708191
11,013,Combinación,47.61904761904761,0.4666666666666667,0.7012195121951219,0.8117647058823529,0.46153846153846156,0.6666666666666666,0.3586206896551724,0.3320610687022901
13,013,EMG,53.20196747779846,0.46153846153846156,0.42962962962962964,0.7818181818181819,0.475,0.5294117647058824,0.5,0.6323529411764706,1.5955480337142944,0.5320196747779846,0.5320196747779846,1.5955480337142944
13,013,EEG,12.068965286016464,0.10666666666666667,0.0,0.12538226299694188,0.0,0.0,0.0,0.0,2.2512497901916504,0.12068965286016464,0.12068965286016464,2.2512497901916504
13,013,Combinación,50.49261083743842,0.2903225806451613,0.4142857142857143,0.7457627118644068,0.5283018867924528,0.5882352941176471,0.5714285714285714,0.6323529411764706
21,013,EMG,35.22167503833771,0.5,0.5112781954887218,0.0,0.35714285714285715,0.2670157068062827,0.42857142857142855,0.33079847908745247,1.975636601448059,0.3522167503833771,0.3522167503833771,1.975636601448059
21,013,EEG,24.466338753700256,0.09523809523809523,0.10810810810810811,0.10465116279069768,0.16374269005847952,0.23247863247863249,0.23809523809523808,0.9213483146067416,2.0658328533172607,0.24466338753700256,0.24466338753700256,2.0658328533172607
21,013,Combinación,35.30377668308703,0.5,0.5133079847908745,0.1111111111111111,0.2949640287769784,0.21019108280254778,0.0,0.4578313253012048
25,013,EMG,41.0098522901535,0.47368421052631576,0.23376623376623376,0.42592592592592593,0.7058823529411765,0.375,0.7540983606557377,0.7956204379562044,1.4648782014846802,0.41009852290153503,0.41009852290153503,1.4648782014846802
25,013,EEG,25.123152136802673,0.27007299270072993,0.21476510067114093,0.20134228187919462,0.09803921568627451,0.11229946524064172,0.14285714285714285,0.6440677966101694,1.873384714126587,0.25123152136802673,0.25123152136802673,1.873384714126587
25,013,Combinación,39.40886699507389,0.28205128205128205,0.260752688172043,0.5058823529411764,0.5,0.18181818181818182,0.7796610169491526,0.5240384615384616
2,014,EMG,28.817734122276306,0.0,0.4444444444444444,1.0,0.1368421052631579,0.0,0.2205029013539652,0.9325842696629213,2.0143003463745117,0.28817734122276306,0.28817734122276306,2.0143003463745117
2,014,EEG,22.413793206214905,0.14,0.21428571428571427,0.0898876404494382,0.23684210526315788,0.16260162601626016,0.2,0.8115942028985508,1.9479070901870728,0.22413793206214905,0.22413793206214905,1.9479070901870728
2,014,Combinación,30.78817733990148,0.8571428571428571,0.13953488372093023,1.0,0.144,0.1111111111111111,0.2361111111111111,0.697841726618705
7,014,EMG,60.919541120529175,0.6282051282051282,0.45866666666666667,0.9230769230769231,1.0,0.74,0.47572815533980584,0.6692307692307692,1.1081013679504395,0.6091954112052917,0.6091954112052917,1.1081013679504395
7,014,EEG,23.48111718893051,0.22033898305084745,0.13636363636363635,0.0,0.1935483870967742,0.27350427350427353,0.14285714285714285,0.38636363636363635,2.056148052215576,0.23481117188930511,0.23481117188930511,2.056148052215576
7,014,Combinación,57.55336617405583,0.4574780058651026,0.5261324041811847,0.9493670886075949,0.5,0.6861313868613139,0.4485981308411215,0.6666666666666666
11,014,EMG,53.776681423187256,0.48905109489051096,0.42786069651741293,0.971830985915493,0.47674418604651164,0.4044943820224719,0.6296296296296297,0.7129186602870813,1.156575322151184,0.5377668142318726,0.5377668142318726,1.156575322151184
11,014,EEG,21.674877405166626,0.140625,0.13615023474178403,0.13074204946996468,0.1,0.216,0.19095477386934673,0.3885350318471338,1.9127532243728638,0.21674877405166626,0.21674877405166626,1.9127532243728638
11,014,Combinación,50.57471264367817,0.423728813559322,0.44021739130434784,0.95,0.4791666666666667,0.3712121212121212,0.6212121212121212,0.5302491103202847
13,014,EMG,46.7980295419693,0.3380281690140845,0.34591194968553457,0.8125,0.6875,0.3157894736842105,0.4,0.6477272727272727,1.6326651573181152,0.467980295419693,0.467980295419693,1.6326651573181152
13,014,EEG,14.28571492433548,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,2.3289103507995605,0.1428571492433548,0.1428571492433548,2.3289103507995605
13,014,Combinación,46.05911330049261,0.32051282051282054,0.3395061728395062,0.8,0.6666666666666666,0.25,0.5,0.6404494382022472
21,014,EMG,34.40065681934357,0.0,0.35251798561151076,0.0,0.1590909090909091,0.23096446700507614,0.09090909090909091,0.4928774928774929,2.222344398498535,0.34400656819343567,0.34400656819343567,2.222344398498535
21,014,EEG,25.862067937850952,0.22580645161290322,0.0,0.05333333333333334,0.20553359683794467,0.2033132530120482,0.5,0.9439252336448598,2.056112051010132,0.2586206793785095,0.2586206793785095,2.056112051010132
21,014,Combinación,34.72906403940887,0.25,0.4406779661016949,0.3333333333333333,0.225,0.20718816067653276,0.5,0.48324022346368717
25,014,EMG,39.28571343421936,0.3333333333333333,0.22424242424242424,0.32682926829268294,0.6,0.375,0.8333333333333334,0.5873015873015873,1.4996405839920044,0.3928571343421936,0.3928571343421936,1.4996405839920044
25,014,EEG,25.615763664245605,0.19806763285024154,0.25555555555555554,0.18421052631578946,0.15454545454545454,0.058333333333333334,0.2857142857142857,0.9431818181818182,1.872154951095581,0.25615763664245605,0.25615763664245605,1.872154951095581
25,014,Combinación,37.80788177339902,0.4,0.2627118644067797,0.29533678756476683,0.35714285714285715,0.21428571428571427,0.8484848484848485,0.444
2,015,EMG,35.098522901535034,1.0,0.3888888888888889,1.0,0.21726190476190477,1.0,0.23902439024390243,0.5742574257425742,1.807344913482666,0.35098522901535034,0.35098522901535034,1.807344913482666
2,015,EEG,18.842364847660065,0.043478260869565216,0.19480519480519481,0.17142857142857143,0.04597701149425287,0.15151515151515152,0.2222222222222222,0.9523809523809523,2.0009889602661133,0.18842364847660065,0.18842364847660065,2.0009889602661133
2,015,Combinación,36.206896551724135,1.0,0.25892857142857145,1.0,0.21559633027522937,0.42592592592592593,0.2631578947368421,0.5550239234449761
7,015,EMG,52.79146432876587,0.7513812154696132,0.43686868686868685,0.7071823204419889,0.5,0.4,0.15079365079365079,0.5761589403973509,1.3058586120605469,0.5279146432876587,0.5279146432876587,1.3058586120605469
7,015,EEG,17.48768538236618,0.15127175368139223,0.16666666666666666,0.0,0.18181818181818182,0.20058997050147492,0.05555555555555555,0.425531914893617,2.091475248336792,0.1748768538236618,0.1748768538236618,2.091475248336792
7,015,Combinación,52.791461412151065,0.5742971887550201,0.48324022346368717,0.773972602739726,0.0,0.4523809523809524,0.1721311475409836,0.58
11,015,EMG,57.717567682266235,0.5,0.5172413793103449,0.6169354838709677,0.5172413793103449,1.0,0.7808219178082192,0.6145454545454545,1.0306336879730225,0.5771756768226624,0.5771756768226624,1.0306336879730225
11,015,EEG,23.39901477098465,0.11764705882352941,0.09302325581395349,0.19658119658119658,0.0,0.11764705882352941,0.2084942084942085,0.3187066974595843,2.0625545978546143,0.2339901477098465,0.2339901477098465,2.0625545978546143
11,015,Combinación,54.92610837438424,0.46938775510204084,0.5866141732283464,0.5789473684210527,0.7083333333333334,0.5128205128205128,0.6904761904761905,0.47191011235955055
13,015,EMG,46.7980295419693,0.43243243243243246,0.56,0.9736842105263158,0.5064935064935064,0.15789473684210525,0.22916666666666666,0.3218390804597701,1.6936776638031006,0.467980295419693,0.467980295419693,1.6936776638031006
13,015,EEG,14.28571492433548,0.0,0.15591397849462366,0.0,0.0,0.0,0.0,0.0,2.2779431343078613,0.1428571492433548,0.1428571492433548,2.2779431343078613
13,015,Combinación,45.566502463054185,0.3188405797101449,0.5137614678899083,0.972972972972973,0.5294117647058824,0.125,0.22727272727272727,0.375
21,015,EMG,32.10180699825287,0.2,0.3620689655172414,0.0,0.226890756302521,0.31343283582089554,0.19166666666666668,0.3569682151589242,1.9353117942810059,0.3210180699825287,0.3210180699825287,1.9353117942810059
21,015,EEG,23.80952388048172,0.15,0.14285714285714285,0.2727272727272727,0.17293233082706766,0.18674698795180722,0.0,0.9879518072289156,2.2333998680114746,0.2380952388048172,0.2380952388048172,2.2333998680114746
21,015,Combinación,32.34811165845649,0.0,0.4440789473684211,0.0,0.2536231884057971,0.1934673366834171,0.6,0.3881401617250674
25,015,EMG,45.19704580307007,0.5238095238095238,0.2595419847328244,0.4014084507042254,0.8235294117647058,0.0,0.8152173913043478,0.7397260273972602,1.4766864776611328,0.4519704580307007,0.4519704580307007,1.4766864776611328
25,015,EEG,24.384236335754395,0.19932432432432431,0.19753086419753085,0.1390728476821192,0.12857142857142856,0.04,0.16666666666666666,0.7428571428571429,1.8248064517974854,0.24384236335754395,0.24384236335754395,1.8248064517974854
25,015,Combinación,43.5960591133005,0.20689655172413793,0.28125,0.4126984126984127,0.4864864864864865,0.42857142857142855,0.8369565217391305,0.5373134328358209
2,016,EMG,31.157636642456055,0.7575757575757576,0.3153846153846154,0.8648648648648649,0.19683257918552036,0.3333333333333333,0.41509433962264153,1.0,1.8265515565872192,0.31157636642456055,0.31157636642456055,1.8265515565872192
2,016,EEG,19.45812851190567,0.18584070796460178,0.0,0.0,0.13554987212276215,0.17959183673469387,0.0,0.7142857142857143,2.043731689453125,0.1945812851190567,0.1945812851190567,2.043731689453125
2,017,EMG,40.51724076271057,0.3673469387755102,0.0,1.0,0.2127659574468085,0.5833333333333334,0.8666666666666667,0.6373626373626373,1.6538375616073608,0.4051724076271057,0.4051724076271057,1.6538375616073608
2,017,EEG,16.133004426956177,0.16770186335403728,0.25,0.09090909090909091,0.12946428571428573,0.14705882352941177,1.0,0.8181818181818182,1.9978989362716675,0.16133004426956177,0.16133004426956177,1.9978989362716675
2,017,Combinada,41.256157635467986,0.8,0.0,0.925,0.22894736842105262,0.3425925925925926,0.84375,0.5497630331753555
